,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
308,72461.27531250002,72464.56593750001,22,1,01,101,S01E01,3421.5
309,72464.81906250001,72466.2028125,22,1,01,101,S01E01,3421.5
310,72467.56968750001,72470.69156250001,22,1,01,101,S01E01,3421.5
311,72473.27343750001,72481.87968750001,22,1,01,101,S01E01,3421.5
312,72483.38156250001,72483.9215625,22,1,01,101,S01E01,3421.5
313,72486.79031250002,72489.25406250001,22,1,01,101,S01E01,3421.5
314,72491.6671875,72492.69656250002,22,1,01,101,S01E01,3421.5
315,72495.12656250001,72497.50593750001,22,1,01,101,S01E01,3421.5
316,72498.53531250001,72504.1209375,22,1,01,101,S01E01,3421.5
317,72505.6396875,72512.49093750001,22,1,01,101,S01E01,3421.5
318,72513.26718750001,72514.58343750001,22,1,01,101,S01E01,3421.5
319,72515.9671875,72517.46906250001,22,1,01,101,S01E01,3421.5
320,72524.5734375,72526.3115625,6,1,01,101,S01E01,3421.5
321,72529.07906250001,72531.5934375,4,1,01,101,S01E01,3421.5
322,72536.14968750002,72537.85406250002,0,1,01,101,S01E01,3421.5
323,72538.83281250001,72539.50781250001,0,1,01,101,S01E01,3421.5
324,72539.50781250001,72540.50343750001,25,1,01,101,S01E01,3421.5
325,72540.50343750001,72543.00093750001,19,1,01,101,S01E01,3421.5
326,72543.00093750001,72544.57031250001,3,1,01,101,S01E01,3421.5
327,72546.5109375,72547.50656250001,3,1,01,101,S01E01,3421.5
328,72547.64156250001,72547.67531250001,3,1,01,101,S01E01,3421.5
329,72548.8565625,72550.27406250002,3,1,01,101,S01E01,3421.5
330,72552.2484375,72554.9484375,4,1,01,101,S01E01,3421.5
331,72554.9484375,72554.9821875,3,1,01,101,S01E01,3421.5
332,72556.4334375,72560.4496875,3,1,01,101,S01E01,3421.5
333,72560.4496875,72560.50031250001,19,1,01,101,S01E01,3421.5
334,72560.50031250001,72565.00593750001,3,1,01,101,S01E01,3421.5
335,72565.00593750001,72566.8115625,20,1,01,101,S01E01,3421.5
336,72569.5284375,72571.99218750001,3,1,01,101,S01E01,3421.5
337,72571.99218750001,72573.59531250001,18,1,01,101,S01E01,3421.5
338,72575.0128125,72577.62843750001,18,1,01,101,S01E01,3421.5
339,72577.62843750001,72582.3703125,24,1,01,101,S01E01,3421.5
340,72583.6359375,72584.00718750001,14,1,01,101,S01E01,3421.5
341,72584.00718750001,72584.1084375,2,1,01,101,S01E01,3421.5
342,72584.1084375,72584.4965625,14,1,01,101,S01E01,3421.5
343,72584.4965625,72585.50906250002,2,1,01,101,S01E01,3421.5
344,72589.7615625,72590.6053125,2,1,01,101,S01E01,3421.5
345,72590.6390625,72590.6559375,2,1,01,101,S01E01,3421.5
346,72592.90031250002,72592.9509375,2,1,01,101,S01E01,3421.5
347,72592.9509375,72593.64281250001,18,1,01,101,S01E01,3421.5
348,72595.85343750002,72596.27531250002,18,1,01,101,S01E01,3421.5
349,72596.27531250002,72596.64656250001,2,1,01,101,S01E01,3421.5
350,72601.69218750001,72603.5146875,2,1,01,101,S01E01,3421.5
351,72605.64093750001,72605.67468750001,22,1,01,101,S01E01,3421.5
352,72605.70843750001,72607.9528125,22,1,01,101,S01E01,3421.5
353,72607.9528125,72610.6696875,2,1,01,101,S01E01,3421.5
354,72623.1403125,72625.50281250001,24,1,01,101,S01E01,3421.5
355,72625.50281250001,72630.44718750002,2,1,01,101,S01E01,3421.5
356,72630.44718750002,72630.83531250001,22,1,01,101,S01E01,3421.5
357,72630.83531250001,72630.9365625,2,1,01,101,S01E01,3421.5
358,72630.9365625,72634.44656250002,22,1,01,101,S01E01,3421.5
359,72634.44656250002,72634.4971875,20,1,01,101,S01E01,3421.5
360,72634.4971875,72640.79156250002,22,1,01,101,S01E01,3421.5
361,72640.79156250002,72644.4365625,12,1,01,101,S01E01,3421.5
362,72641.6690625,72641.93906250001,22,1,01,101,S01E01,3421.5
363,72645.8878125,72648.4190625,12,1,01,101,S01E01,3421.5
364,72648.67218750001,72650.5453125,12,1,01,101,S01E01,3421.5
365,72650.5453125,72651.94593750002,25,1,01,101,S01E01,3421.5
366,72651.94593750002,72656.94093750001,12,1,01,101,S01E01,3421.5
367,72656.94093750001,72658.05468750001,22,1,01,101,S01E01,3421.5
368,72658.7465625,72660.50156250001,22,1,01,101,S01E01,3421.5
369,72660.50156250001,72660.82218750002,6,1,01,101,S01E01,3421.5
370,72660.82218750002,72660.94031250001,22,1,01,101,S01E01,3421.5
371,72660.94031250001,72660.99093750001,6,1,01,101,S01E01,3421.5
372,72660.99093750001,72661.00781250001,22,1,01,101,S01E01,3421.5
373,72661.00781250001,72661.41281250001,3,1,01,101,S01E01,3421.5
374,72661.41281250001,72661.44656250002,22,1,01,101,S01E01,3421.5
375,72661.44656250002,72661.4971875,3,1,01,101,S01E01,3421.5
376,72661.4971875,72665.02406250002,6,1,01,101,S01E01,3421.5
377,72665.14218750001,72665.17593750001,6,1,01,101,S01E01,3421.5
378,72665.24343750002,72665.44593750002,6,1,01,101,S01E01,3421.5
379,72665.44593750002,72669.20906250001,22,1,01,101,S01E01,3421.5
380,72669.83343750001,72669.9515625,22,1,01,101,S01E01,3421.5
381,72669.9515625,72674.32218750002,3,1,01,101,S01E01,3421.5
382,72674.64281250001,72676.63406250002,3,1,01,101,S01E01,3421.5
383,72677.7478125,72680.17781250001,3,1,01,101,S01E01,3421.5
384,72680.86968750002,72682.00031250001,3,1,01,101,S01E01,3421.5
385,72682.00031250001,72684.4809375,9,1,01,101,S01E01,3421.5
386,72685.08843750002,72687.6703125,9,1,01,101,S01E01,3421.5
387,72688.4803125,72694.6396875,9,1,01,101,S01E01,3421.5
388,72696.14156250001,72697.9809375,9,1,01,101,S01E01,3421.5
389,72698.8584375,72700.2928125,9,1,01,101,S01E01,3421.5
390,72702.6384375,72703.93781250001,16,1,01,101,S01E01,3421.5
