,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
188,301.0,214.9446875,215.5690625000001,103,1,3,0 days 00:03:34.944687,0 days 00:03:35.569063,19
189,301.0,248.08718750000003,248.9984375,103,1,3,0 days 00:04:08.087188,0 days 00:04:08.998437,5
190,301.0,250.19656250000003,252.4915625000001,103,1,3,0 days 00:04:10.196563,0 days 00:04:12.491563,5
191,301.0,252.6434375,254.58406250000007,103,1,3,0 days 00:04:12.643438,0 days 00:04:14.584063,5
192,301.0,254.93843750000008,255.9846875000001,103,1,3,0 days 00:04:14.938438,0 days 00:04:15.984688,5
193,301.0,258.51593750000006,258.93781250000006,103,1,3,0 days 00:04:18.515938,0 days 00:04:18.937813,5
194,301.0,259.00531250000006,259.4440625000001,103,1,3,0 days 00:04:19.005313,0 days 00:04:19.444063,5
195,301.0,266.6496875,268.3878125,103,1,3,0 days 00:04:26.649688,0 days 00:04:28.387812,15
196,301.0,270.1596875,270.6996875000001,103,1,3,0 days 00:04:30.159688,0 days 00:04:30.699688,24
197,301.0,270.6996875000001,271.6278125,103,1,3,0 days 00:04:30.699688,0 days 00:04:31.627813,5
198,301.0,274.3446875000001,275.6778125000001,103,1,3,0 days 00:04:34.344688,0 days 00:04:35.677813,5
199,301.0,283.47406250000006,284.45281250000005,103,1,3,0 days 00:04:43.474063,0 days 00:04:44.452813,10
200,301.0,284.94218750000005,286.1909375,103,1,3,0 days 00:04:44.942188,0 days 00:04:46.190938,5
201,301.0,292.1478125000001,294.44281250000006,103,1,3,0 days 00:04:52.147813,0 days 00:04:54.442813,10
202,301.0,294.99968750000005,298.2059375,103,1,3,0 days 00:04:54.999688,0 days 00:04:58.205938,3
203,1204.0,1.4403125000003456,1.9128125000002,104,1,4,0 days 00:00:01.440313,0 days 00:00:01.912813,22
204,1204.0,8.342187500000364,9.455937500000346,104,1,4,0 days 00:00:08.342188,0 days 00:00:09.455938,3
205,1204.0,9.962187500000482,12.4596875000002,104,1,4,0 days 00:00:09.962188,0 days 00:00:12.459688,3
206,1204.0,12.493437500000482,14.7546875000005,104,1,4,0 days 00:00:12.493438,0 days 00:00:14.754688,5
207,1204.0,20.44156249999992,23.07406250000031,104,1,4,0 days 00:00:20.441562,0 days 00:00:23.074063,15
208,1204.0,24.57593750000024,25.01468750000004,104,1,4,0 days 00:00:24.575938,0 days 00:00:25.014688,15
209,1204.0,26.6178124999999,27.478437500000386,104,1,4,0 days 00:00:26.617812,0 days 00:00:27.478438,13
210,1204.0,27.478437500000386,27.900312500000386,104,1,4,0 days 00:00:27.478438,0 days 00:00:27.900313,15
211,1204.0,28.15343750000011,35.44343750000007,104,1,4,0 days 00:00:28.153438,0 days 00:00:35.443438,15
212,1204.0,35.44343750000007,37.9578125000005,104,1,4,0 days 00:00:35.443438,0 days 00:00:37.957813,5
213,1204.0,37.9578125000005,39.49343750000048,104,1,4,0 days 00:00:37.957813,0 days 00:00:39.493438,24
214,1204.0,39.510312500000055,39.99968750000016,104,1,4,0 days 00:00:39.510313,0 days 00:00:39.999688,24
215,1204.0,40.50593750000007,41.45093750000024,104,1,4,0 days 00:00:40.505938,0 days 00:00:41.450938,15
216,1204.0,41.940312500000346,43.52656250000018,104,1,4,0 days 00:00:41.940313,0 days 00:00:43.526563,15
217,1204.0,45.46718750000037,47.81281250000029,104,1,4,0 days 00:00:45.467188,0 days 00:00:47.812813,15
218,1204.0,48.18406249999998,49.112187500000346,104,1,4,0 days 00:00:48.184062,0 days 00:00:49.112188,16
219,1204.0,49.61843750000048,51.33968750000031,104,1,4,0 days 00:00:49.618438,0 days 00:00:51.339688,16
220,1204.0,57.29656250000016,60.502812500000346,104,1,4,0 days 00:00:57.296563,0 days 00:01:00.502813,13
221,1204.0,60.502812500000346,65.09281250000004,104,1,4,0 days 00:01:00.502813,0 days 00:01:05.092813,10
222,1204.0,70.4421875000005,70.8640625000005,104,1,4,0 days 00:01:10.442188,0 days 00:01:10.864063,10
223,1204.0,72.11281250000002,79.3521874999999,104,1,4,0 days 00:01:12.112813,0 days 00:01:19.352187,10
224,1204.0,80.7865625000004,81.95093750000024,104,1,4,0 days 00:01:20.786563,0 days 00:01:21.950938,10
225,1204.0,82.94656250000048,83.50343750000002,104,1,4,0 days 00:01:22.946563,0 days 00:01:23.503438,24
226,1204.0,83.90843750000022,84.33031250000022,104,1,4,0 days 00:01:23.908438,0 days 00:01:24.330313,13
227,1204.0,84.93781250000029,85.4440625000002,104,1,4,0 days 00:01:24.937813,0 days 00:01:25.444063,13
228,1204.0,85.95031250000011,92.05906249999998,104,1,4,0 days 00:01:25.950313,0 days 00:01:32.059062,13
229,1204.0,100.4459374999999,102.5046875000005,104,1,4,0 days 00:01:40.445937,0 days 00:01:42.504688,0
230,1204.0,102.5046875000005,103.26406250000036,104,1,4,0 days 00:01:42.504688,0 days 00:01:43.264063,3
231,1204.0,104.56343750000042,108.25906250000048,104,1,4,0 days 00:01:44.563438,0 days 00:01:48.259063,3
232,1204.0,109.23781250000002,109.74406250000038,104,1,4,0 days 00:01:49.237813,0 days 00:01:49.744063,3
233,1204.0,126.7878125000002,128.34031250000044,104,1,4,0 days 00:02:06.787813,0 days 00:02:08.340313,5
234,1204.0,132.00218750000022,132.59281250000004,104,1,4,0 days 00:02:12.002188,0 days 00:02:12.592813,6
235,1204.0,133.8753125000003,136.27156250000007,104,1,4,0 days 00:02:13.875313,0 days 00:02:16.271563,6
236,1204.0,138.90406250000024,141.43531250000024,104,1,4,0 days 00:02:18.904063,0 days 00:02:21.435313,6
237,1204.0,141.43531250000024,142.71781250000004,104,1,4,0 days 00:02:21.435313,0 days 00:02:22.717813,5
238,1204.0,146.49781250000024,150.0078125,104,1,4,0 days 00:02:26.497813,0 days 00:02:30.007812,5
239,1204.0,150.0584375000003,150.4971875000001,104,1,4,0 days 00:02:30.058438,0 days 00:02:30.497188,5
240,1204.0,150.4971875000001,155.44156249999992,104,1,4,0 days 00:02:30.497188,0 days 00:02:35.441562,6
241,1204.0,155.44156249999992,155.84656250000037,104,1,4,0 days 00:02:35.441562,0 days 00:02:35.846563,5
242,1204.0,155.94781250000003,157.61843750000048,104,1,4,0 days 00:02:35.947813,0 days 00:02:37.618438,5
243,1204.0,158.95156250000036,162.3096875000001,104,1,4,0 days 00:02:38.951563,0 days 00:02:42.309688,5
244,1204.0,162.44468750000033,163.5078125,104,1,4,0 days 00:02:42.444688,0 days 00:02:43.507812,5
245,1204.0,165.5159375000003,166.0896875000003,104,1,4,0 days 00:02:45.515938,0 days 00:02:46.089688,24
