,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
155,10122,608.483437499999,609.8334375,101,1,1,0 days 00:10:08.483437,0 days 00:10:09.833437,22,,
156,10122,610.1371875,610.575937499998,101,1,1,0 days 00:10:10.137188,0 days 00:10:10.575937,22,,
157,10122,610.829062500001,612.212812499998,101,1,1,0 days 00:10:10.829063,0 days 00:10:12.212812,22,,
158,10122,614.119687500001,615.537187499998,101,1,1,0 days 00:10:14.119688,0 days 00:10:15.537187,22,,
159,10122,616.532812499998,617.6128125,101,1,1,0 days 00:10:16.532812,0 days 00:10:17.612812,22,,
160,10122,619.6546875,620.295937499999,101,1,1,0 days 00:10:19.654688,0 days 00:10:20.295937,22,,
161,10122,620.970937499998,622.236562499998,101,1,1,0 days 00:10:20.970937,0 days 00:10:22.236562,22,,
162,10122,623.2659375,624.345937499998,101,1,1,0 days 00:10:23.265938,0 days 00:10:24.345937,22,,
163,10122,624.6834375,626.505937499998,101,1,1,0 days 00:10:24.683437,0 days 00:10:26.505937,22,,
164,10122,626.944687499999,627.720937499998,101,1,1,0 days 00:10:26.944687,0 days 00:10:27.720937,13,,
165,10122,630.5390625,632.344687500001,101,1,1,0 days 00:10:30.539062,0 days 00:10:32.344688,22,,
166,10122,630.606562499999,631.8046875,101,1,1,0 days 00:10:30.606562,0 days 00:10:31.804688,13,,
167,10122,633.239062500001,635.213437500001,101,1,1,0 days 00:10:33.239063,0 days 00:10:35.213438,22,,
168,10122,635.4496875,636.310312499998,101,1,1,0 days 00:10:35.449688,0 days 00:10:36.310312,22,,
169,10122,637.2890625,638.470312499998,101,1,1,0 days 00:10:37.289062,0 days 00:10:38.470312,22,,
170,10122,639.0778125,640.1409375,101,1,1,0 days 00:10:39.077812,0 days 00:10:40.140938,22,,
171,10122,640.731562499999,647.9878125,101,1,1,0 days 00:10:40.731562,0 days 00:10:47.987812,22,,
172,10122,650.181562499998,651.008437500001,101,1,1,0 days 00:10:50.181562,0 days 00:10:51.008438,22,,
173,10122,651.008437500001,651.750937500001,101,1,1,0 days 00:10:51.008438,0 days 00:10:51.750938,9,,
174,10122,652.5103125,654.9571875,101,1,1,0 days 00:10:52.510313,0 days 00:10:54.957188,9,,
175,10122,657.5053125,657.944062500001,101,1,1,0 days 00:10:57.505312,0 days 00:10:57.944063,17,,
176,10122,660.002812500001,660.407812499998,101,1,1,0 days 00:11:00.002813,0 days 00:11:00.407812,22,,
177,10122,661.200937499998,661.875937500001,101,1,1,0 days 00:11:01.200937,0 days 00:11:01.875938,22,,
178,10122,662.6521875,663.732187499998,101,1,1,0 days 00:11:02.652187,0 days 00:11:03.732187,22,,
179,10122,664.305937499999,666.4490625,101,1,1,0 days 00:11:04.305937,0 days 00:11:06.449062,22,,
180,10122,666.4490625,668.8790625,101,1,1,0 days 00:11:06.449062,0 days 00:11:08.879063,24,,
181,10122,678.2109375,681.720937499998,101,1,1,0 days 00:11:18.210938,0 days 00:11:21.720937,24,,
182,10122,682.682812499999,683.999062499999,101,1,1,0 days 00:11:22.682812,0 days 00:11:23.999062,24,,
183,10122,684.572812500001,686.2265625,101,1,1,0 days 00:11:24.572813,0 days 00:11:26.226562,24,,
184,10122,686.2265625,688.2853125,101,1,1,0 days 00:11:26.226562,0 days 00:11:28.285313,19,,
185,10122,691.879687500001,693.314062499998,101,1,1,0 days 00:11:31.879688,0 days 00:11:33.314062,5,,
186,10122,694.9340625,697.583437499999,101,1,1,0 days 00:11:34.934063,0 days 00:11:37.583437,19,,
187,10122,698.916562500001,699.760312500001,101,1,1,0 days 00:11:38.916563,0 days 00:11:39.760313,19,,
188,10122,699.760312500001,704.991562499999,101,1,1,0 days 00:11:39.760313,0 days 00:11:44.991562,12,,
189,10122,704.991562499999,706.493437499999,101,1,1,0 days 00:11:44.991562,0 days 00:11:46.493437,6,,
190,10122,706.493437499999,707.252812500001,101,1,1,0 days 00:11:46.493437,0 days 00:11:47.252813,19,,
